at,endBlock,pair,baseSymbol,quoteSymbol,priceBaseInQuote,riskScore,riskStatus,syncBlock,syncAgeBlocks,hbSwaps,hbMints,hbBurns,flowStatus,flowNetQuote,flowNetAbsQuote,flowGrossQuote,flowNetPct,flowGrossPct,l1Status,l1Mints15Quote,l1Burns15Quote,l1NetLiq15Quote,l1Churn15Quote,l1BurnSharePct,m1Status,m1BouncePairs,m1ClassicCandidates,m1ReversalPairs,m1Blocks3PlusSwaps,m1AdaptiveScore,volStatus,volShort,volLong,depthStatus,depthImpactPct_5000,depthImpactPct_25000,depthImpactPct_100000,depthMaxInFor1Pct
2026-02-24 08:45:28,24482200,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,2001.0410702414492,15,OK,24482157,43,0,0,0,OK,-34446072,34446072,34805608,0.0003800519132279666,0.0003840187616011086,OK,0,0,0,0,0,OK,1,0,0,0,23,OK,0.00041494127902571225,0.00106870848619604,ELEVATED,0.35606892754528435,0.5767338052288434,1.4042270965422154,63361
2026-02-24 08:45:30,24482250,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,2000.9383342514056,10,OK,24482233,17,1,0,0,OK,-232318367,232318367,233219711,0.002563290904803518,0.002573235907891884,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.00003951484516396229,0.0010687321899403247,ELEVATED,0.3560703416159481,0.5767408755822521,1.4042553779558948,63361
2026-02-24 08:45:30,24482300,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,2002.2549684350809,10,OK,24482285,15,2,0,0,OK,2987184270,2987184270,3574988756,0.03294831953910243,0.039431739469285,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.00035302735338724184,0.0010714294035904205,ELEVATED,0.35605216755009994,0.5766500052529678,1.403891896638768,63380
2026-02-24 08:45:31,24482350,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,2016.2470262455913,60,HIGH,24482332,18,4,0,0,HIGH,34951996415,34951996415,35409409081,0.3841746976903359,0.3892023467720595,OK,0,0,0,0,0,OK,5,0,0,0,23,ELEVATED,0.0033964706320725184,0.0013986311991432542,ELEVATED,0.3558601836758271,0.5756900858816328,1.4000522191533509,63599
2026-02-24 08:45:33,24482400,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,2016.247773555996,30,ELEVATED,24482392,8,1,0,0,OK,7948864594,7948864594,8406277260,0.08736989010140914,0.09239753824999862,OK,0,0,0,0,0,OK,3,0,0,0,23,ELEVATED,0.0033961611024697137,0.0013986311721919345,ELEVATED,0.3558601734756752,0.5756900348809353,1.4000520151506433,63599
2026-02-24 08:45:36,24482450,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,2016.2959822809178,42,ELEVATED,24482438,12,1,0,0,OK,109939662,109939662,179248598,0.001208386551221063,0.0019701861112546514,OK,0,0,0,0,0,ELEVATED,2,0,1,0,45,ELEVATED,0.003381981426894406,0.0013986147411512312,ELEVATED,0.35585951485082273,0.5756867417566229,1.400038842653377,63604
2026-02-24 08:46:06,24482500,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,2021.6366522695282,60,HIGH,24482484,16,2,0,0,ELEVATED,12159725116,12159725116,12472661032,0.1334750059293396,0.13691004437347704,OK,0,0,0,0,0,ELEVATED,5,0,1,0,45,ELEVATED,0.0032808832514848838,0.0014348007168984267,ELEVATED,0.3557867637489959,0.5753229862475068,1.3985838206169028,63685
2026-02-24 08:46:36,24482550,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,2031.287927455216,44,ELEVATED,24482536,14,3,0,0,ELEVATED,23471916602,23471916602,24253152906,0.2570330460616187,0.26558810146318446,ELEVATED,17678707735746,17678707735745,-1,35357415471491,65.93930840006867,OK,6,0,0,0,23,OK,0.002300095869196144,0.0015495741301580985,ELEVATED,0.355656022568173,0.5746692803433922,1.395968997000492,63838
2026-02-24 08:46:36,24482600,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,2027.1686858943578,28,ELEVATED,24482596,4,4,0,0,ELEVATED,-9251809042,9251809042,9254021686,0.1014161703826967,0.10144042486956316,OK,0,0,0,0,0,OK,2,0,0,0,23,OK,0.0029724481099088094,0.0015780886711303157,ELEVATED,0.35571154060368315,0.5749468705208801,1.3970793577104446,63771
2026-02-24 08:46:40,24482650,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,2025.5035687607076,10,OK,24482647,3,4,0,0,OK,-4768776325,4768776325,4775761823,0.052295662481841365,0.0523722673005158,OK,0,0,0,0,0,OK,4,0,0,0,23,OK,0.003124434378950594,0.0015839649591080673,ELEVATED,0.3557340305830199,0.5750593204175793,1.3975291572972028,63746
2026-02-24 08:46:43,24482700,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,2022.692802595913,10,OK,24482699,1,6,0,0,OK,-8293296310,8293296310,8295865004,0.09100955431523634,0.09103774282887118,OK,0,0,0,0,0,OK,3,0,0,0,17,OK,0.003127234609362478,0.0015881873277840113,ELEVATED,0.35577205736339546,0.5752494543195213,1.3982896929050213,63704
2026-02-24 08:46:43,24482750,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,2022.1382683207578,10,OK,24482746,4,2,0,0,OK,-6218376556,6218376556,6218376556,0.0682489970262621,0.0682489970262621,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.0007537112941737366,0.0015892830501993901,ELEVATED,0.35577956899926133,0.5752870124988494,1.3984399256222513,63694
2026-02-24 08:46:44,24482800,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,2022.1386779190884,10,OK,24482789,11,2,0,0,OK,-1246417590,1246417590,1248265922,0.013679895548129165,0.013700181677674454,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.000615291588501886,0.0015890453893539912,ELEVATED,0.35577956343307204,0.5752869846678559,1.3984398142983292,63694
2026-02-24 08:46:48,24482850,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,2022.1037527522913,10,OK,24482846,4,3,0,0,OK,-77633830,77633830,83934140,0.0008520674377463478,0.0009212162740037848,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.0006578513382825027,0.0015887448095869621,ELEVATED,0.35578003658711216,0.5752893504381347,1.3984492773794803,63694
2026-02-24 08:46:55,24482900,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,2022.0917256536784,10,OK,24482888,12,2,0,0,OK,-24829302,24829302,29281280,0.0002725139614859889,0.000321376638383973,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.00013345725865292036,0.0015887599640968344,ELEVATED,0.35578019954279494,0.5752901652164176,1.3984525364924636,63694
2026-02-24 08:46:56,24482950,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,2022.1329855747006,10,OK,24482929,21,1,0,0,OK,66059710,66059710,133940290,0.0007250308240298069,0.0014700463993785517,OK,0,0,0,0,0,OK,0,0,0,0,0,OK,0.00001579405046374928,0.001588464462401257,ELEVATED,0.3557796387095751,0.575287361050422,1.3984413198285532,63694
2026-02-24 08:46:58,24483000,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,WETH,USDC,2019.2816416365097,22,OK,24482999,1,9,0,0,OK,-6423209468,6423209468,6465352538,0.07054688429376862,0.0710097467144768,OK,0,0,0,0,0,ELEVATED,7,0,1,1,45,OK,0.0007052387526963327,0.0016026021264727408,ELEVATED,0.35581831117704343,0.5754807233877357,1.399214769177795,63651
