at,poolName,pair,endBlock,priceBaseInQuote,riskScore,riskStatus,trend,deltaScore,events,syncBlock,syncAgeBlocks,flowStatus,flowNetQuote,flowGrossQuote,flowNetPct,flowGrossPct,l1Status,l1NetLiq15Quote,l1Churn15Quote,m1Status,m1BouncePairs,m1ClassicCandidates,m1ReversalPairs,volStatus,volShort,volLong
2026-02-27 10:36:52,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547709,0.029849635560018285,28,ELEVATED,FLAT,0,STATE_STALE,24547651,58,OK,-12914,12914,0.000217375854789751,0.000217375854789751,OK,-1,45281314887,OK,0,0,0,OK,0,
2026-02-27 10:36:52,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547709,1991.7976222055713,15,OK,FLAT,0,,24547696,13,OK,1444776596,1486359280,0.02008751627098582,0.02066566298498565,OK,0,0,OK,5,0,0,OK,0.0001287240841384298,
2026-02-27 10:36:52,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547709,1.0013630259908217,28,ELEVATED,FLAT,0,STATE_STALE,24547638,71,OK,-194701475,194701475,0.011001623004207442,0.011001623004207442,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 10:37:39,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547713,1992.2768063710953,31,ELEVATED,FLAT,0,LP_REPOSITION,24547701,12,OK,1121870143,1121870143,0.012447630969343232,0.012447630969343232,ELEVATED,-1,30214887045823,OK,0,0,0,OK,0.00008972750162102274,
2026-02-27 10:37:39,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547713,0.029849635560018285,28,ELEVATED,FLAT,0,STATE_STALE,24547651,62,OK,-12914,12914,0.000217375854789751,0.000217375854789751,OK,-1,45281314887,OK,0,0,0,OK,0,
2026-02-27 10:37:39,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547713,1991.7976222055713,15,OK,FLAT,0,,24547696,17,OK,1444776596,1486359280,0.02008751627098582,0.02066566298498565,OK,0,0,OK,5,0,0,OK,0,
2026-02-27 10:37:39,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547713,1.0013630259908217,28,ELEVATED,FLAT,0,STATE_STALE,24547638,75,OK,-194701475,194701475,0.011001623004207442,0.011001623004207442,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 10:38:25,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547717,1992.2768063710953,31,ELEVATED,FLAT,0,LP_REPOSITION,24547701,16,OK,1111880144,1111880144,0.012336787640717358,0.012336787640717358,ELEVATED,-1,30214887045823,OK,0,0,0,OK,0,
2026-02-27 10:38:25,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547717,0.029849583951630922,23,OK,FALLING,-5,,24547715,2,OK,-18042,18042,0.00030369355408076587,0.00030369355408076587,OK,-1,45281314887,OK,0,0,0,OK,8.64473401552222e-7,
2026-02-27 10:38:25,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547717,1991.7976222055713,15,OK,FLAT,0,,24547696,21,OK,1444776596,1486359280,0.02008751627098582,0.02066566298498565,OK,0,0,OK,5,0,0,OK,0,
2026-02-27 10:38:25,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547717,1.0013630259908217,28,ELEVATED,FLAT,0,STATE_STALE,24547638,79,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 10:39:13,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547721,1992.2768063710953,31,ELEVATED,FLAT,0,LP_REPOSITION,24547701,20,OK,1109880944,1109880944,0.012314605658257814,0.012314605658257814,ELEVATED,-1,30214887045823,OK,0,0,0,OK,0,
2026-02-27 10:39:13,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547721,0.029849583951630922,23,OK,FLAT,0,,24547715,6,OK,-18042,18042,0.00030369355408076587,0.00030369355408076587,OK,-1,45281314887,OK,0,0,0,OK,8.64473401552222e-7,
2026-02-27 10:39:13,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547721,1991.8053646353624,15,OK,FLAT,0,,24547718,3,OK,1458776596,1500359280,0.02028212642048299,0.020860272009124582,OK,0,0,OK,5,0,0,OK,0.0000019435746525985324,
2026-02-27 10:39:13,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547721,1.0013630259908217,28,ELEVATED,FLAT,0,STATE_STALE,24547638,83,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 10:39:59,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547724,1992.2768063710953,31,ELEVATED,FLAT,0,LP_REPOSITION,24547701,23,OK,1109880944,1109880944,0.012314605658257814,0.012314605658257814,ELEVATED,-1,30214887045823,OK,0,0,0,OK,0,
2026-02-27 10:39:59,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547724,0.029849583951630922,23,OK,FLAT,0,,24547715,9,OK,-18042,18042,0.00030369355408076587,0.00030369355408076587,OK,-1,45281314887,OK,0,0,0,OK,8.644734015522219e-7,
2026-02-27 10:39:59,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547724,1991.8053646353624,15,OK,FLAT,0,,24547718,6,OK,1419776596,1461359280,0.019739889224898836,0.020318034813540428,OK,0,0,OK,5,0,0,OK,0.0000019435746525985324,
2026-02-27 10:39:59,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547724,1.0013630259908217,28,ELEVATED,FLAT,0,STATE_STALE,24547638,86,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 10:40:46,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547728,1992.2768063710953,20,OK,FALLING,-11,STATE_STALE,24547701,27,OK,1107881744,1107881744,0.012292423675798272,0.012292423675798272,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 10:40:46,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547728,0.029849583951630922,23,OK,FLAT,0,,24547715,13,OK,-5128,5128,0.00008631751165758603,0.00008631751165758603,OK,0,0,OK,0,0,0,OK,8.644734015522219e-7,
2026-02-27 10:40:46,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547728,1991.829145049403,15,OK,FLAT,0,,24547727,1,OK,1462776596,1504359280,0.020337618903112677,0.020915761035324207,OK,0,0,OK,5,0,0,OK,0.00000562831427077374,
2026-02-27 10:40:46,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547728,1.0013630259908217,28,ELEVATED,FLAT,0,STATE_STALE,24547638,90,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 10:41:32,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547732,1992.2768063710953,20,OK,FLAT,0,STATE_STALE,24547701,31,OK,1107881744,1107881744,0.012292423675798272,0.012292423675798272,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 10:41:32,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547732,0.029849583951630922,23,OK,FLAT,0,,24547715,17,OK,-5128,5128,0.00008631751165758603,0.00008631751165758603,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 10:41:32,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547732,1991.8349886233846,15,OK,FLAT,0,,24547730,2,OK,1417342970,1458925654,0.019705906500489458,0.02028404778336004,OK,0,0,OK,5,0,0,OK,0.0000051079612557950385,
2026-02-27 10:41:32,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547732,1.0013630259908217,28,ELEVATED,FLAT,0,STATE_STALE,24547638,94,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 10:42:19,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547736,1992.2747740645063,15,OK,FALLING,-5,,24547736,0,OK,949069360,958249358,0.010530337443928554,0.01063219351551703,OK,0,0,OK,0,0,0,OK,5.100465003348113e-7,
2026-02-27 10:42:19,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547736,0.029849583951630922,23,OK,FLAT,0,,24547715,21,OK,-5128,5128,0.00008631751165758603,0.00008631751165758603,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 10:42:19,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547736,1993.4964908266602,15,OK,FLAT,0,,24547736,0,OK,4421049488,4462632172,0.06144202334041559,0.06201992328200637,OK,0,0,OK,5,0,0,OK,0.0004144567459207047,
2026-02-27 10:42:19,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547736,1.0013630259908217,28,ELEVATED,FLAT,0,STATE_STALE,24547638,98,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 10:43:06,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547740,1992.2747740645063,15,OK,FLAT,0,,24547736,4,OK,949069360,958249358,0.010530337443928554,0.01063219351551703,OK,0,0,OK,0,0,0,OK,5.100465003348113e-7,
2026-02-27 10:43:06,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547740,0.029849583951630922,28,ELEVATED,RISING,5,STATE_STALE,24547715,25,OK,-5128,5128,0.00008631751165758603,0.00008631751165758603,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 10:43:06,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547740,1993.4964908266602,15,OK,FLAT,0,,24547736,4,OK,4420599651,4462182335,0.06143577168104638,0.062013671622637156,OK,0,0,OK,5,0,0,OK,0.00041445674592070476,
2026-02-27 10:43:06,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547740,1.0013630259908217,28,ELEVATED,FLAT,0,STATE_STALE,24547638,102,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 10:55:23,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547801,1985.977776951629,45,ELEVATED,RISING,30,,24547799,2,ELEVATED,-14237658643,14290713287,0.15822288565491377,0.15881248111309687,OK,0,0,ELEVATED,8,0,1,OK,0.0015826864225101597,
2026-02-27 10:55:23,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547801,0.029849583951630922,28,ELEVATED,FLAT,0,STATE_STALE,24547715,86,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 10:55:23,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547801,1985.8107737266864,45,ELEVATED,RISING,30,,24547801,0,ELEVATED,-10804768498,17741654150,0.15045030442420673,0.24704252278524766,OK,0,0,ELEVATED,21,0,2,OK,0.002107724123149962,
2026-02-27 10:55:23,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547801,1.0013630259908217,28,ELEVATED,FLAT,0,STATE_STALE,24547638,163,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 10:56:11,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547805,1986.025716999421,45,ELEVATED,FLAT,0,,24547803,2,ELEVATED,-14128677235,14539620471,0.15700987535200045,0.16157662602426234,OK,0,0,ELEVATED,13,0,2,OK,0.0015867521122133704,
2026-02-27 10:56:11,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547805,0.029849583951630922,28,ELEVATED,FLAT,0,STATE_STALE,24547715,90,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 10:56:11,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547805,1985.8107737266864,45,ELEVATED,FLAT,0,,24547801,4,ELEVATED,-10847768498,17698654150,0.15104905516018394,0.24644377204927045,OK,0,0,ELEVATED,21,0,2,OK,0.002107372236943192,
2026-02-27 10:56:11,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547805,1.0013630259908217,28,ELEVATED,FLAT,0,STATE_STALE,24547638,167,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 10:56:59,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547809,1986.025716999421,45,ELEVATED,FLAT,0,,24547803,6,ELEVATED,-14128677235,14539620471,0.15700987535200045,0.16157662602426234,OK,0,0,ELEVATED,13,0,2,OK,0.0015869203261976103,
2026-02-27 10:56:59,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547809,0.029849583951630922,28,ELEVATED,FLAT,0,STATE_STALE,24547715,94,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 10:56:59,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547809,1985.8383008101573,45,ELEVATED,FLAT,0,,24547808,1,ELEVATED,-10808484872,17737937776,0.15050100815773815,0.24698905994150222,OK,0,0,ELEVATED,21,0,2,OK,0.0019337446110630136,
2026-02-27 10:56:59,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547809,1.0013630259908217,28,ELEVATED,FLAT,0,STATE_STALE,24547638,171,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 10:58:02,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547815,1985.9805464946376,45,ELEVATED,FLAT,0,,24547815,0,ELEVATED,-14226266832,14637210068,0.15809616912875335,0.16266297165735735,OK,0,0,ELEVATED,13,0,2,OK,0.0015832045243925116,
2026-02-27 10:58:02,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547815,0.029849583951630922,28,ELEVATED,FLAT,0,STATE_STALE,24547715,100,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 10:58:02,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547815,1985.8521058384513,45,ELEVATED,FLAT,0,,24547811,4,ELEVATED,-13787191390,14759231258,0.1919768594075862,0.20551182499984993,OK,0,0,ELEVATED,21,0,2,OK,0.0019349004649827852,
2026-02-27 10:58:02,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547815,1.0013630259908217,28,ELEVATED,FLAT,0,STATE_STALE,24547638,177,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,
2026-02-27 10:58:51,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547819,1985.9805464946376,40,ELEVATED,FALLING,-5,,24547815,4,ELEVATED,-14226266832,14637210068,0.15809616912875335,0.16266297165735735,OK,0,0,ELEVATED,13,0,2,OK,0.00001914430244900371,0.0018729931609117129
2026-02-27 10:58:51,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547819,0.029849583951630922,23,OK,FALLING,-5,STATE_STALE,24547715,104,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,0.00073900659946235
2026-02-27 10:58:51,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547819,1985.8521058384513,40,ELEVATED,FALLING,-5,,24547811,8,ELEVATED,-13816376272,14730046376,0.19238323818554418,0.20510544622189195,OK,0,0,ELEVATED,21,0,2,OK,0.000006637646913863121,0.0019340523847213077
2026-02-27 10:58:51,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547819,1.0013630259908217,23,OK,FALLING,-5,STATE_STALE,24547638,181,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,0.000028687303956677893
2026-02-27 10:59:39,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547823,1985.9784497706942,40,ELEVATED,FLAT,0,,24547820,3,ELEVATED,-11815556793,12226500029,0.1313060743028723,0.13587287923858607,OK,0,0,ELEVATED,13,0,2,OK,0.00001120730949972155,0.001872989238194729
2026-02-27 10:59:39,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547823,0.029849583951630922,23,OK,FLAT,0,STATE_STALE,24547715,108,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,0.00073900659946235
2026-02-27 10:59:39,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547823,1985.8714329585755,28,ELEVATED,FALLING,-12,,24547821,2,ELEVATED,-13781376272,14765046376,0.19189495281432778,0.20559179444076653,OK,0,0,OK,21,0,2,OK,0.000005829005921568677,0.0019340883807566836
2026-02-27 10:59:39,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547823,1.0013630259908217,23,OK,FLAT,0,STATE_STALE,24547638,185,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,0.000028687303956677893
2026-02-27 11:00:27,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547827,1985.9784497706942,40,ELEVATED,FLAT,0,,24547820,7,ELEVATED,-11815556793,12226500029,0.1313060743028723,0.13587287923858607,OK,0,0,ELEVATED,13,0,2,OK,0.00001120730949972155,0.001872989238194729
2026-02-27 11:00:27,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547827,0.029849583951630922,23,OK,FLAT,0,STATE_STALE,24547715,112,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,0.00073900659946235
2026-02-27 11:00:27,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547827,1985.8852381018587,28,ELEVATED,FLAT,0,,24547826,1,ELEVATED,-13781376272,14765046376,0.1918942848196369,0.20559107876677324,OK,0,0,OK,21,0,2,OK,0.000004151655953849012,0.0019341139967716332
2026-02-27 11:00:27,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547827,1.0013630259908217,23,OK,FLAT,0,STATE_STALE,24547638,189,OK,0,0,0,0,OK,0,0,OK,0,0,0,OK,0,0.000028687303956677893
2026-02-27 11:01:15,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547831,1985.9784497706942,40,ELEVATED,FLAT,0,,24547820,11,ELEVATED,-11815556793,12226500029,0.1313060743028723,0.13587287923858607,OK,0,0,ELEVATED,13,0,2,OK,5.278815681170949e-7,0.0018721938371503999
2026-02-27 11:01:15,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547831,0.029849573424652553,18,OK,FALLING,-5,,24547828,3,OK,-1046,1046,0.000017606890228308243,0.000017606890228308243,OK,0,0,OK,0,0,0,OK,1.7633378480333426e-7,0.0007390055733612359
2026-02-27 11:01:15,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547831,1985.9084308504478,28,ELEVATED,FLAT,0,,24547830,1,ELEVATED,-13739376272,14807046376,0.1913083506999751,0.2061746883447318,OK,0,0,OK,21,0,2,OK,0.0000051096549907992535,0.00193415726033384
2026-02-27 11:01:15,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547831,1.0013632529691558,18,OK,FALLING,-5,,24547828,3,OK,200876,200876,0.00001135051376344802,0.00001135051376344802,OK,0,0,OK,0,0,0,OK,1.1333467612226525e-7,0.000028687827920146965
2026-02-27 11:02:02,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547835,1985.9784497706942,40,ELEVATED,FLAT,0,,24547820,15,ELEVATED,-11815556793,12226500029,0.1313060743028723,0.13587287923858607,OK,0,0,ELEVATED,13,0,2,OK,5.278815681170949e-7,0.001869402808786575
2026-02-27 11:02:02,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547835,0.029849573424652553,18,OK,FLAT,0,,24547828,7,OK,-1046,1046,0.000017606890228308243,0.000017606890228308243,OK,0,0,OK,0,0,0,OK,1.7633378480333426e-7,0.000739005573361236
2026-02-27 11:02:02,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547835,1985.9084308504478,28,ELEVATED,FLAT,0,,24547830,5,ELEVATED,-13739376272,14807046376,0.1913083506999751,0.2061746883447318,OK,0,0,OK,21,0,2,OK,0.0000051096549907992535,0.0019331442557037413
2026-02-27 11:02:02,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547835,1.0013632529691558,18,OK,FLAT,0,,24547828,7,OK,200876,200876,0.00001135051376344802,0.00001135051376344802,OK,0,0,OK,0,0,0,OK,1.1333467612226525e-7,0.000028687827920146965
2026-02-27 11:02:49,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547839,1985.9784497706942,40,ELEVATED,FLAT,0,,24547820,19,ELEVATED,-11815556793,12226500029,0.1313060743028723,0.13587287923858607,OK,0,0,ELEVATED,13,0,2,OK,0,0.0018694028087865749
2026-02-27 11:02:49,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547839,0.029849573424652553,18,OK,FLAT,0,,24547828,11,OK,-1046,1046,0.000017606890228308243,0.000017606890228308243,OK,0,0,OK,0,0,0,OK,1.7633378480333426e-7,0.000739005573361236
2026-02-27 11:02:49,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547839,1985.9085828059167,28,ELEVATED,FLAT,0,,24547837,2,ELEVATED,-13739101095,14807321553,0.19130451177987645,0.2061785120349103,OK,0,0,OK,21,0,2,OK,0.000005693183839072345,0.0019330407260199675
2026-02-27 11:02:49,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547839,1.0013632529691558,18,OK,FLAT,0,,24547828,11,OK,200876,200876,0.00001135051376344802,0.00001135051376344802,OK,0,0,OK,0,0,0,OK,1.1333467612226525e-7,0.000028687827920146965
2026-02-27 11:03:36,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547842,1985.9784497706942,40,ELEVATED,FLAT,0,,24547820,22,ELEVATED,-11815556793,12226500029,0.1313060743028723,0.13587287923858607,OK,0,0,ELEVATED,13,0,2,OK,0,0.0018694028087865749
2026-02-27 11:03:36,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547842,0.029849573424652553,18,OK,FLAT,0,,24547828,14,OK,-1046,1046,0.000017606890228308243,0.000017606890228308243,OK,0,0,OK,0,0,0,OK,1.7633378480333426e-7,0.000739005573361236
2026-02-27 11:03:36,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547842,1985.9085828059167,28,ELEVATED,FLAT,0,,24547837,5,ELEVATED,-13745101095,14801321553,0.19138805633368258,0.20609496748110415,OK,0,0,OK,21,0,2,OK,0.000005826722744506187,0.0019330407260199675
2026-02-27 11:03:36,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547842,1.0013632529691558,18,OK,FLAT,0,,24547828,14,OK,200876,200876,0.00001135051376344802,0.00001135051376344802,OK,0,0,OK,0,0,0,OK,1.1333467612226525e-7,0.000028687827920146965
2026-02-27 11:04:25,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547847,1985.9784497706942,45,ELEVATED,RISING,5,STATE_STALE,24547820,27,ELEVATED,-11815556793,12226500029,0.1313060743028723,0.13587287923858607,OK,0,0,ELEVATED,13,0,2,OK,0,0.0018694028087865749
2026-02-27 11:04:25,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547847,0.029849573424652553,18,OK,FLAT,0,,24547828,19,OK,-1046,1046,0.000017606890228308243,0.000017606890228308243,OK,0,0,OK,0,0,0,OK,0,0.000739005573361236
2026-02-27 11:04:25,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547847,1985.9085828059167,28,ELEVATED,FLAT,0,,24547837,10,ELEVATED,-13770101095,14776321553,0.19173615864120816,0.20574686517357857,OK,0,0,OK,20,0,2,OK,3.825842640648972e-8,0.0019330407260199675
2026-02-27 11:04:25,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547847,1.0013474123664408,18,OK,FLAT,0,,24547843,4,OK,-13776041,14177793,0.0007784223994205842,0.000801123606234067,OK,0,0,OK,0,0,0,OK,0.000007909581243881603,0.000028726255402994675
2026-02-27 11:05:12,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547851,1985.9784497706942,45,ELEVATED,FLAT,0,STATE_STALE,24547820,31,ELEVATED,-11816097988,12225958834,0.13131208859336468,0.1358668649480937,OK,0,0,ELEVATED,12,0,2,OK,0,0.0018694028087865749
2026-02-27 11:05:12,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547851,0.029849573424652553,18,OK,FLAT,0,,24547828,23,OK,-1046,1046,0.000017606890228308243,0.000017606890228308243,OK,0,0,OK,0,0,0,OK,0,0.000739005573361236
2026-02-27 11:05:12,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547851,1986.6436435612584,28,ELEVATED,FLAT,0,,24547848,3,ELEVATED,-12440208916,16106213732,0.17318652053169817,0.22422285140222775,OK,0,0,OK,19,0,2,OK,0.0001850221405827419,0.0019350059509315345
2026-02-27 11:05:12,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547851,1.0013474123664408,18,OK,FLAT,0,,24547843,8,OK,-13776041,14177793,0.0007784223994205842,0.000801123606234067,OK,0,0,OK,0,0,0,OK,0.000007909581243881603,0.000028726255402994678
2026-02-27 11:06:00,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547854,1985.9784497706942,45,ELEVATED,FLAT,0,STATE_STALE,24547820,34,ELEVATED,-11816097988,12225958834,0.13131208859336468,0.1358668649480937,OK,0,0,ELEVATED,12,0,2,OK,0,0.0018694028087865746
2026-02-27 11:06:00,WBTC/WETH,0xBb2b8038a1640196FbE3e38816F3e67Cba72D940,24547854,0.029849573424652553,23,OK,RISING,5,STATE_STALE,24547828,26,OK,-1046,1046,0.000017606890228308243,0.000017606890228308243,OK,0,0,OK,0,0,0,OK,0,0.0007390055733612362
2026-02-27 11:06:00,USDT/WETH,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,24547854,1986.6166890901616,28,ELEVATED,FLAT,0,,24547854,0,ELEVATED,-11763906201,15429911017,0.1637724733700111,0.21480914995041905,OK,0,0,OK,19,0,2,OK,0.0001874053891414826,0.0019349563434785323
2026-02-27 11:06:00,USDC/USDT,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,24547854,1.0013474123664408,18,OK,FLAT,0,,24547843,11,OK,-13776041,14177793,0.0007784223994205842,0.000801123606234067,OK,0,0,OK,0,0,0,OK,0.000007909581243881603,0.000028726255402994678
2026-02-27 11:06:47,USDC/WETH,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,24547858,1985.821086020994,22,OK,FALLING,-23,,24547857,1,OK,-6994274163,7353671581,0.07773032045558753,0.08172445563259184,OK,0,0,ELEVATED,10,0,1,OK,0.00003962026491124509,0.001869127895837788
